,class_ids,img_quantities,hopkins
44330,5412719,11,1.0
44331,5412772,28,1.0
44332,5412817,30,1.0
44333,5412822,19,0.999999987369018
44334,5412828,16,1.0
44335,5412879,56,1.0
44337,5412911,29,1.0
44338,5412935,99,1.0
44339,5412967,40,1.0
44340,5412978,15,1.0
44341,5413010,24,1.0
44342,5413011,101,1.0
44343,5413022,100,1.0
44344,5413030,98,1.0
44345,5413045,53,1.0
44346,5413062,18,1.0
44347,5413064,101,1.0
44348,5413068,15,1.0
44349,5413070,57,1.0
44350,5413081,99,1.0
44351,5413111,28,1.0
44352,5413145,29,0.740000000000008
44353,5413193,103,1.0
44354,5413229,100,1.0
44356,5413247,101,1.0
44357,5413272,22,1.0
44358,5413275,77,1.0
44359,5413303,22,1.0
44360,5413310,47,1.0
44361,5413334,25,0.999785328646774
44362,5413340,35,1.0
44363,5413350,26,1.0
44364,5413353,15,1.0
44365,5413359,29,1.0
44367,5413394,18,1.0
44370,5413448,23,1.0
44371,5413457,41,1.0
44373,5413486,97,1.0
44374,5413506,15,1.0
44377,5413517,25,0.700761180560908
44380,5413563,39,1.0
44381,5413567,24,0.71
44382,5413576,99,1.0
44383,5413586,23,0.999999999965753
44384,5413606,36,1.0
44385,5413612,99,1.0
44386,5413616,14,0.999999999999754
44387,5413620,28,1.0
44388,5413625,84,1.0
44391,5413648,98,1.0
44392,5413678,43,1.0
44393,5413680,74,1.0
44395,5413693,26,1.0
44396,5413733,98,1.0
44397,5413751,96,1.0
44398,5413760,24,1.0
44399,5413785,59,1.0
44401,5413813,34,1.0
44402,5413847,11,0.999999999998651
44403,5413858,35,1.0
44404,5413885,72,1.0
44406,5413921,99,1.0
44407,5413932,11,1.0
44408,5413942,60,1.0
44409,5413949,39,1.0
44411,5413973,28,1.0
44412,5413985,23,1.0
44413,5413989,14,1.0
44415,5413997,15,1.0
44416,5414033,104,1.0
44417,5414037,100,1.0
44418,5414042,12,1.0
44420,5414196,101,1.0
44421,5414197,93,1.0
44422,5414202,101,1.0
44423,5414208,27,1.0
44424,5414222,101,1.0
44425,5414223,99,1.0
44426,5414226,12,1.0
44427,5414230,14,1.0
44429,5414239,98,1.0
44430,5414241,103,1.0
44431,5414246,12,1.0
44432,5414248,101,1.0
44433,5414250,101,1.0
44435,5414252,15,1.0
44436,5414254,98,0.91574248893038
44437,5414255,101,1.0
44438,5414258,97,1.0
44439,5414259,98,1.0
44440,5414262,101,1.0
44441,5414266,101,1.0
44442,5414267,96,1.0
44443,5414275,30,1.0
44444,5414279,98,1.0
44445,5414280,17,1.0
44446,5414281,72,1.0
44447,5414282,50,1.0
44448,5414288,54,1.0
44449,5414291,70,1.0
44450,5414293,53,1.0
44452,5414300,50,1.0
44453,5414302,100,1.0
44454,5414303,21,1.0
44455,5414312,101,1.0
44456,5414317,101,1.0
44457,5414318,99,1.0
44458,5414320,101,1.0
44459,5414321,49,1.0
44460,5414323,44,0.999999542579213
44461,5414326,101,1.0
44462,5414327,97,0.998571720999904
44464,5414329,100,1.0
44465,5414336,99,1.0
44466,5414337,101,1.0
44467,5414354,41,1.0
44469,5414358,63,1.0
44470,5414363,101,0.999999999984441
44471,5414365,31,1.0
44472,5414366,95,1.0
44473,5414374,10,1.0
44474,5414375,101,1.0
44475,5414377,14,1.0
44476,5414379,99,1.0
44478,5414382,100,1.0
44479,5414385,100,1.0
44480,5414391,97,1.0
44482,5414395,68,1.0
44483,5414396,43,1.0
44484,5414398,100,1.0
44485,5414399,48,1.0
44486,5414410,98,1.0
44487,5414411,48,1.0
44488,5414415,31,1.0
44490,5414418,97,1.0
44491,5414419,34,1.0
44492,5414420,97,1.0
44493,5414423,14,1.0
44494,5414426,100,1.0
44495,5414428,100,1.0
44496,5414431,57,1.0
44497,5414433,100,1.0
44498,5414457,101,1.0
44499,5414469,101,1.0
44500,5414495,100,1.0
44501,5414501,100,1.0
44502,5414502,100,1.0
44503,5414505,101,1.0
44504,5414507,101,1.0
44505,5414514,101,1.0
44506,5414515,100,1.0
44507,5414518,101,1.0
44508,5414521,90,1.0
44509,5414523,40,1.0
44510,5414524,99,1.0
44511,5414529,86,1.0
44512,5414530,14,1.0
44513,5414532,99,1.0
44514,5414536,100,1.0
44515,5414537,91,1.0
44516,5414538,88,1.0
44517,5414540,101,1.0
44518,5414545,100,1.0
44519,5414548,99,1.0
44520,5414550,96,1.0
44521,5414551,95,1.0
44522,5414566,98,1.0
44523,5414568,82,1.0
44524,5414569,101,1.0
44525,5414570,15,1.0
44526,5414575,36,1.0
44527,5414578,100,1.0
44528,5414580,83,1.0
44529,5414581,49,1.0
44530,5414582,40,1.0
44532,5414587,96,1.0
44534,5414590,49,1.0
44535,5414592,103,1.0
44536,5414593,101,1.0
44537,5414601,94,1.0
44538,5414614,98,1.0
44539,5414617,100,1.0
44540,5414620,74,1.0
44541,5414622,90,1.0
44542,5414624,101,1.0
44543,5414628,101,1.0
44544,5414631,99,1.0
44545,5414636,97,1.0
44546,5414643,66,1.0
44547,5414932,77,1.0
44548,5414935,100,1.0
44549,5414946,100,1.0
44550,5414947,28,1.0
44551,5414950,35,1.0
44552,5414953,100,1.0
44553,5414956,99,1.0
44554,5414957,100,1.0
44555,5414958,54,1.0
44556,5414959,99,1.0
44557,5414960,98,0.770050912441608
44558,5414964,100,1.0
44559,5414965,101,1.0
44561,5414967,25,1.0
44562,5414968,29,1.0
44563,5414969,76,1.0
44564,5414973,98,1.0
44565,5414975,54,1.0
44566,5414976,101,1.0
44567,5414978,35,1.0
44568,5414981,68,1.0
44569,5414982,40,0.965588008168059
44570,5414989,101,1.0
44571,5414990,101,1.0
44572,5414991,101,1.0
44573,5414992,99,1.0
44574,5414995,101,1.0
44575,5415001,83,1.0
44576,5415004,20,1.0
44577,5415005,40,1.0
44578,5415007,10,1.0
44579,5415009,101,1.0
44580,5415010,99,1.0
44581,5415011,99,1.0
44582,5415012,100,1.0
44583,5415013,101,1.0
44584,5415014,58,1.0
44585,5415016,101,0.999998159159559
44586,5415018,31,1.0
44587,5415019,101,1.0
44588,5415020,100,1.0
44589,5415024,95,1.0
44591,5415031,19,0.999999999999989
44592,5415032,101,1.0
44593,5415037,17,1.0
44594,5415038,90,1.0
44595,5415039,101,1.0
44596,5415040,101,1.0
44597,5415041,99,1.0
44598,5415048,100,1.0
44599,5415049,97,1.0
44600,5415051,100,1.0
44601,5415052,48,1.0
44602,5415053,44,1.0
44603,5415056,80,1.0
44604,5415058,100,1.0
44605,5415060,100,1.0
44606,5415061,100,1.0
44607,5415062,99,1.0
44608,5415063,101,1.0
44609,5415064,96,1.0
44610,5415065,99,1.0
44611,5415067,100,1.0
44612,5415068,39,1.0
44613,5415072,101,1.0
44614,5415079,20,1.0
44615,5415080,96,1.0
44616,5415081,98,1.0
44618,5415091,19,1.0
44619,5415094,101,0.750000046749501
44620,5415100,101,1.0
44621,5415104,29,1.0
44622,5415106,12,1.0
44623,5415113,12,1.0
44624,5415116,17,1.0
44625,5415133,33,1.0
44631,5415178,25,1.0
44632,5415181,13,1.0
44633,5415182,22,1.0
44635,5415212,10,1.0
44636,5415216,16,0.968497988523876
44637,5415221,26,1.0
44638,5415225,17,1.0
44639,5415247,16,0.700956753845586
44640,5415257,10,1.0
44642,5415280,21,1.0
44644,5415300,14,0.999999986623652
44645,5415302,17,1.0
44646,5415312,22,1.0
44647,5415322,13,1.0
44648,5415325,36,1.0
44649,5415326,62,1.0
44650,5415327,38,1.0
44652,5415333,27,1.0
44653,5415336,99,1.0
44654,5415341,102,1.0
44655,5415348,67,1.0
44656,5415353,38,1.0
44657,5415355,55,1.0
44658,5415356,101,1.0
44659,5415360,99,1.0
44660,5415361,101,1.0
44661,5415365,100,1.0
44662,5415372,100,1.0
44663,5415375,82,1.0
44664,5415376,100,1.0
44665,5415377,96,1.0
44666,5415379,100,1.0
44667,5415380,98,1.0
44668,5415381,26,0.999990161089677
44669,5415392,62,1.0
44670,5415393,101,1.0
44671,5415395,101,1.0
44672,5415406,28,1.0
44674,5415410,100,1.0
44675,5415413,52,1.0
44676,5415414,100,1.0
44677,5415417,72,1.0
44678,5415418,100,1.0
44679,5415436,100,1.0
44680,5415446,26,1.0
44681,5415449,95,1.0
44682,5415450,49,1.0
44683,5415453,101,1.0
44684,5415454,23,1.0
44685,5415455,99,1.0
44686,5415456,101,1.0
44687,5415458,99,1.0
44688,5415460,95,1.0
44689,5415461,98,1.0
44690,5415463,97,1.0
44691,5415469,101,1.0
44692,5415472,100,1.0
44693,5415482,36,1.0
44694,5415571,101,1.0
44696,5415710,16,0.74005989447807
44697,5415719,93,1.0
44698,5415723,99,1.0
44700,5415735,22,0.9996412078638
44701,5415741,10,1.0
44702,5415753,59,1.0
44703,5415755,63,1.0
44704,5415765,84,1.0
44705,5415768,13,1.0
44706,5415774,12,0.999993276939037
44707,5415775,97,1.0
44708,5415787,49,1.0
44709,5415790,36,1.0
44710,5415794,28,1.0
44711,5415797,24,1.0
44713,5415804,98,1.0
44714,5415811,20,1.0
44715,5415817,82,1.0
44717,5415821,17,1.0
44718,5415829,98,0.828480487292764
44719,5415832,65,1.0
44720,5415842,98,1.0
44722,5415864,67,1.0
44723,5415870,99,1.0
44726,5415881,43,1.0
44727,5415885,59,1.0
44730,5415913,63,1.0
44731,5415921,21,1.0
44732,5415924,65,1.0
44733,5415935,24,1.0
44734,5415941,18,1.0
44735,5415958,67,1.0
44736,5415964,46,0.869359824142896
44737,5415972,99,1.0
44738,5415976,78,1.0
44739,5415989,100,1.0
44740,5415996,20,1.0
44741,5416005,90,1.0
44744,5416019,17,1.0
44745,5416034,12,1.0
44748,5416071,100,1.0
44749,5416080,25,0.999845530224789
44751,5416091,11,1.0
44752,5416109,96,1.0
44754,5416128,41,1.0
44755,5416153,95,1.0
44756,5416158,61,1.0
44757,5416180,98,1.0
44760,5416217,42,1.0
44763,5416229,22,0.72
44764,5416234,99,1.0
44765,5416236,15,1.0
44767,5416259,101,1.0
44770,5416397,10,0.96609964797007
44771,5416409,33,1.0
44772,5416422,11,1.0
44773,5416458,100,1.0
44774,5416492,11,1.0
44776,5416607,10,1.0
44778,5416637,26,1.0
44780,5416779,103,1.0
44781,5416787,16,1.0
44783,5416847,13,1.0
44784,5416882,38,1.0
44785,5416896,21,0.958765347604993
44786,5416958,41,1.0
44787,5417010,30,1.0
44789,5417041,12,1.0
44790,5417055,93,1.0
44792,5417102,33,1.0
44793,5417179,11,1.0
44795,5417354,38,1.0
44796,5417373,11,1.0
44798,5417437,40,1.0
44800,5417464,19,1.0
44802,5417616,13,0.995076952127701
44805,5417751,100,1.0
44806,5417759,63,1.0
44807,5417775,21,1.0
44808,5417790,12,0.874235252440013
44809,5417812,21,1.0
44810,5417908,11,1.0
44812,5418047,22,1.0
44813,5418067,26,1.0
44816,5418198,71,1.0
44817,5418261,14,1.0
44818,5418281,10,1.0
44819,5418288,96,1.0
44821,5418309,98,1.0
44822,5418311,14,1.0
44824,5418321,71,1.0
44826,5418330,28,0.827851191981244
44827,5418337,10,1.0
44828,5418340,12,1.0
44829,5418344,97,1.0
44830,5418347,17,1.0
44832,5418362,45,1.0
44833,5418375,18,1.0
44834,5418385,27,1.0
44835,5418386,64,1.0
44836,5418394,83,1.0
44838,5418406,86,1.0
44839,5418410,21,1.0
44840,5418413,90,1.0
44841,5418424,34,1.0
44842,5418427,73,1.0
44844,5418431,89,1.0
44845,5418434,96,1.0
44847,5418443,25,1.0
44848,5418444,94,1.0
44849,5418455,55,1.0
44850,5418458,38,1.0
44851,5418464,39,1.0
44852,5418467,18,1.0
44856,5418478,10,1.0
44858,5418493,94,1.0
44860,5418504,94,1.0
44861,5418506,31,1.0
44862,5419572,23,1.0
44863,5419920,99,1.0
44865,5419977,15,1.0
44866,5419985,38,1.0
44867,5419992,23,1.0
44868,5419997,76,1.0
44870,5420011,95,1.0
44871,5420023,99,1.0
44872,5420026,73,1.0
44873,5420028,12,1.0
44875,5420041,49,1.0
44876,5420044,100,1.0
44877,5420048,11,0.999995079276834
44878,5420052,50,1.0
44879,5420054,33,1.0
44880,5420092,10,1.0
44882,5420111,11,1.0
44883,5420113,19,0.999999999999993
44886,5420131,33,0.999999999964173
44887,5420135,13,1.0
44891,5420170,10,0.75
44893,5420184,50,1.0
44895,5420201,20,1.0
44897,5420223,91,1.0
44898,5420239,17,0.999999999600911
44901,5420280,23,0.750000000000009
44902,5420283,43,1.0
44903,5420299,50,1.0
44904,5420309,92,1.0
44905,5420322,66,1.0
44906,5420336,51,1.0
44907,5420353,16,0.801149334492282
44908,5420358,28,1.0
44909,5420359,14,1.0
44910,5420380,101,1.0
44911,5420400,56,1.0
44913,5420473,24,1.0
44914,5420509,80,1.0
44915,5420636,23,1.0
44916,5420641,101,1.0
44917,5420695,96,1.0
44918,5420850,90,1.0
44919,5420852,101,1.0
44920,5420853,100,1.0
44921,5420855,94,1.0
44923,5420858,20,1.0
44924,5420862,100,1.0
44925,5420865,83,1.0
44927,5420882,100,1.0
44928,5420885,100,1.0
44930,5420887,100,1.0
44931,5420890,100,1.0
44932,5420892,98,1.0
44933,5420894,100,1.0
44934,5420897,102,1.0
44935,5420901,101,1.0
44936,5420912,100,0.999999999989305
44937,5420914,97,1.0
44938,5420916,95,1.0
44939,5420937,100,1.0
44940,5420939,100,1.0
44941,5420942,13,1.0
44942,5420943,99,1.0
44945,5420946,82,1.0
44946,5420947,28,1.0
44947,5420949,27,1.0
44948,5420950,99,0.99999999999999
44949,5420953,103,1.0
44950,5420954,99,1.0
44951,5420955,21,1.0
44952,5420957,101,1.0
44953,5420960,95,1.0
44954,5420962,65,1.0
44955,5420968,100,1.0
44956,5420969,98,1.0
44957,5420972,100,1.0
44958,5420973,35,1.0
44959,5420974,27,1.0
44960,5420977,99,1.0
44961,5420978,99,1.0
44962,5420979,83,1.0
44963,5420980,100,1.0
44964,5420982,100,1.0
44965,5420986,94,1.0
44966,5420987,101,1.0
44967,5420989,101,1.0
44968,5420991,96,1.0
44969,5420992,101,1.0
44970,5420997,45,1.0
44971,5420999,100,1.0
44972,5421001,101,1.0
44973,5421002,94,1.0
44974,5421003,32,1.0
44975,5421004,99,0.998837026194514
44976,5421007,100,1.0
44977,5421009,101,1.0
44978,5421011,98,1.0
44979,5421012,34,1.0
44980,5421018,57,1.0
44981,5421019,104,1.0
44983,5421022,34,1.0
44984,5421023,99,1.0
44985,5421024,98,1.0
44986,5421025,100,1.0
44987,5421030,101,1.0
44988,5421037,59,1.0
44989,5421039,97,1.0
44990,5421042,35,1.0
44991,5421045,101,1.0
44992,5421050,24,1.0
44993,5421053,50,1.0
44995,5421055,14,1.0
44996,5421056,28,1.0
44997,5421060,101,1.0
44998,5421063,42,1.0
44999,5421069,47,1.0
45000,5421085,101,1.0
45001,5421087,98,1.0
45002,5421090,101,1.0
45003,5421092,23,1.0
45004,5421095,33,1.0
45006,5421100,17,1.0
45007,5421103,10,1.0
45008,5421104,18,1.0
45009,5421109,96,1.0
45010,5421111,101,1.0
45011,5421112,14,1.0
45012,5421114,102,0.999867658823578
45013,5421115,106,1.0
45014,5421116,96,1.0
45015,5421117,101,1.0
45016,5421125,52,1.0
45017,5421126,96,1.0
45020,5421133,95,1.0
45021,5421144,101,1.0
45022,5421178,99,1.0
45023,5421179,94,1.0
45024,5421180,99,1.0
45025,5421189,96,1.0
45026,5421190,17,1.0
45027,5421191,89,1.0
45028,5421193,83,1.0
45029,5421195,91,1.0
45030,5421333,101,1.0
45031,5421338,103,1.0
45032,5421349,34,1.0
45033,5421354,38,1.0
45034,5421368,101,1.0
45035,5421370,96,1.0
45036,5421372,20,1.0
45037,5421374,101,1.0
45038,5421375,96,1.0
45039,5421377,100,1.0
45040,5421380,100,1.0
45041,5421383,101,0.999999999999887
45042,5421385,100,1.0
45043,5421389,100,1.0
45044,5421391,101,1.0
45045,5421394,101,1.0
45046,5421400,101,0.999999999999916
45047,5421401,41,1.0
45049,5421410,98,1.0
45051,5421427,96,1.0
45052,5421429,104,1.0
45053,5421430,28,1.0
45054,5421438,39,1.0
45055,5421445,14,0.999997636288605
45056,5421446,28,1.0
45057,5421447,13,1.0
45058,5421448,101,1.0
45059,5421454,101,1.0
45060,5421457,87,1.0
45061,5421459,101,1.0
45062,5439925,100,1.0
45063,5523137,25,1.0
45064,5523153,14,0.999999999878318
45065,5523155,13,1.0
45066,5523158,20,0.999827292494653
45067,5523162,60,1.0
45070,5523168,15,1.0
45071,5523172,101,1.0
45072,5523189,65,1.0
45073,5523198,21,1.0
45074,5523202,17,1.0
45075,5523203,98,1.0
45076,5523207,29,1.0
45078,5523237,20,1.0
45079,5523246,23,1.0
45080,5523249,30,1.0
45082,5523270,99,1.0
45083,5523275,100,1.0
45084,5523297,65,1.0
45085,5523298,80,1.0
45086,5523307,76,1.0
45087,5523313,61,1.0
45088,5523318,51,1.0
45089,5523348,87,1.0
45090,5523354,10,0.815036007096699
45091,5523379,54,1.0
45092,5523380,23,1.0
45093,5523382,100,1.0
45094,5523386,12,0.970008114629392
45096,5523396,34,1.0
45097,5523404,21,0.999991400799712
45098,5523406,89,1.0
45099,5523415,97,1.0
45100,5523423,53,1.0
45101,5523424,72,1.0
45102,5523427,23,0.710000008237068
45103,5523428,11,1.0
45104,5523449,27,1.0
45105,5523455,14,1.0
45107,5523473,87,1.0
45109,5523503,42,1.0
45110,5523515,97,1.0
45111,5523520,80,1.0
45112,5523602,99,1.0
45113,5523634,50,1.0
45115,5523673,17,1.0
45117,5523712,42,1.0
45118,5523781,32,0.759899605624733
45119,5523793,100,1.0
45120,5523853,75,1.0
45121,5523868,10,0.72
45122,5523875,100,1.0
45123,5523930,100,1.0
45124,5523950,101,1.0
45125,5523962,35,1.0
45127,5523967,105,1.0
45128,5523969,75,1.0
45129,5523984,64,1.0
45130,5523996,18,1.0
45131,5524005,14,1.0
45132,5524030,57,1.0
45134,5524068,95,1.0
45135,5524081,98,1.0
45136,5524086,46,0.999999999999997
45137,5524091,47,1.0
45138,5524110,11,1.0
45139,5524113,13,1.0
45140,5524155,75,1.0
45141,5524162,49,1.0
45142,5524165,17,1.0
45143,5524168,12,1.0
45144,5524177,11,0.999999999998353
45145,5524180,31,1.0
45146,5524198,43,1.0
45147,5524207,102,1.0
45149,5524233,99,1.0
45150,5524249,16,1.0
45151,5524271,100,1.0
45152,5524292,18,1.0
45153,5524303,46,1.0
45154,5524321,98,1.0
45155,5524327,19,1.0
45157,5524385,93,1.0
45158,5524387,22,0.75
45159,5524390,14,0.75000000002788
45160,5524404,100,1.0
45162,5524433,18,1.0
45163,5524442,100,1.0
45165,5524489,100,1.0
45166,5524490,100,1.0
45168,5524521,67,1.0
45169,5524583,29,1.0
45170,5524614,26,1.0
45172,5524657,84,1.0
45173,5524676,99,1.0
45174,5524718,99,1.0
45175,5524737,11,0.710000000000192
45176,5524760,31,1.0
45179,5524804,19,1.0
45181,5524809,91,1.0
45182,5524829,33,1.0
45183,5524832,22,1.0
45184,5524838,13,1.0
45186,5524850,14,0.73
45187,5524904,29,1.0
45188,5524912,15,1.0
45190,5524922,98,0.999999999982801
45191,5524926,51,1.0
45192,5525050,36,1.0
45193,5525203,22,1.0
45194,5525327,98,1.0
45196,5525396,11,1.0
45198,5525467,25,1.0
45199,5525530,18,1.0
45200,5525563,26,0.760000000000086
45201,5525669,30,1.0
45202,5525679,13,1.0
45204,5525793,10,1.0
45205,5525931,97,1.0
45207,5526015,73,1.0
45208,5526052,22,1.0
45209,5526067,13,1.0
45210,5527224,10,1.0
45211,5527250,55,1.0
45212,5527253,68,1.0
45213,5527265,98,1.0
45214,5527272,31,1.0
45215,5527297,22,1.0
45217,5527304,37,1.0
45218,5527318,28,1.0
45220,5527612,45,1.0
45221,5527633,15,1.0
45222,5527649,11,1.0
45223,5527655,77,1.0
45224,5527769,33,1.0
45225,5527800,84,1.0
45227,5527823,72,1.0
45228,5527827,28,1.0
45229,5527829,21,1.0
45230,5527841,58,1.0
45231,5528227,17,1.0
45232,5528333,15,1.0
45233,5528747,100,1.0
45234,5528748,24,1.0
45236,5528913,17,1.0
45237,5529027,18,1.0
45239,5529511,86,1.0
45240,5529551,10,1.0
45242,5529626,93,1.0
45243,5529644,97,1.0
45245,5529684,32,1.0
45248,5529701,20,1.0
45249,5529755,16,1.0
45250,5529779,98,1.0
45251,5529938,12,1.0
45252,5530070,99,1.0
45254,5530352,56,1.0
45259,5530768,33,1.0
45261,5530829,100,1.0
45262,5530881,98,1.0
45263,5530883,100,1.0
45264,5530940,37,1.0
45265,5530954,13,1.0
45266,5531114,28,1.0
45268,5531172,16,1.0
45269,5531213,94,1.0
45271,5531229,97,1.0
45273,5531376,101,1.0
45274,5531399,100,1.0
45278,5531590,12,1.0
45279,5531806,11,0.72
45280,5531887,91,1.0
45281,5531888,100,1.0
45282,5531941,94,1.0
45283,5531980,48,1.0
45284,5531997,98,1.0
45285,5532360,100,1.0
45286,5532425,19,1.0
45287,5533526,20,1.0
45288,5533588,101,1.0
45290,5533636,33,1.0
45291,5533819,23,1.0
45292,5533877,20,1.0
45293,5534011,44,1.0
45294,5534202,102,1.0
45296,5534430,20,1.0
45297,5534489,26,1.0
45300,5534638,37,1.0
45301,5534659,96,1.0
45302,5534964,39,0.999999897074419
45305,5535211,37,1.0
45306,5535279,25,1.0
45308,5535290,99,1.0
45312,5535418,11,0.990091157727022
45313,5535420,73,1.0
45314,5535440,68,1.0
45315,5535442,90,1.0
45316,5535468,79,1.0
45317,5535474,101,1.0
45318,5535488,37,1.0
45319,5535493,99,1.0
45320,5535504,103,1.0
45322,5535512,15,1.0
45323,5535537,23,0.76
45324,5535561,97,1.0
45325,5535583,18,0.99999999977031
45326,5535596,12,1.0
45327,5535614,94,1.0
45328,5535656,16,1.0
45330,5535759,14,1.0
45332,5535797,97,1.0
45333,5535809,29,1.0
45334,5535874,20,1.0
45335,5535887,44,1.0
45338,5536025,33,1.0
45339,5536063,29,1.0
45340,5536065,19,1.0
45343,5536080,31,1.0
45344,5536089,34,1.0
45345,5536158,19,1.0
45346,5536175,17,0.76
45347,5536194,36,1.0
45348,5536267,38,1.0
45349,5536282,101,1.0
45350,5536313,28,1.0
45351,5536350,53,1.0
45353,5536384,98,1.0
45354,5536401,98,1.0
45355,5536410,27,1.0
45356,5536413,58,1.0
45357,5536433,91,1.0
45358,5536470,94,1.0
45359,5536490,82,1.0
45360,5536494,23,1.0
45362,5536686,104,1.0
45363,5536697,30,1.0
45364,5536701,29,1.0
45365,5536719,18,1.0
45366,5536941,11,0.78
45368,5537213,25,1.0
45369,5537546,12,1.0
45370,5537578,93,1.0
45371,5537605,29,1.0
45372,5537606,23,1.0
45373,5537642,67,1.0
45375,5537705,95,1.0
45376,5537813,100,1.0
45377,5537827,49,1.0
45378,5537836,99,1.0
45379,5537840,15,1.0
45380,5537869,21,1.0
45382,5537918,101,1.0
45384,5538108,20,1.0
45385,5538134,99,1.0
45386,5538185,12,0.815934393004857
45388,5538249,68,1.0
45390,5538323,76,1.0
45391,5538327,14,0.940339776009445
45394,5538595,54,1.0
45395,5538606,99,1.0
45396,5538643,24,1.0
45397,5538649,100,1.0
45398,5538683,86,1.0
45399,5538689,16,1.0
45401,5538709,101,1.0
45402,5538773,42,1.0
45403,5538797,11,1.0
45404,5538837,26,1.0
45405,5538946,83,1.0
45406,5538957,48,1.0
45407,5538966,23,1.0
45408,5538969,89,1.0
45409,5538976,90,1.0
45410,5538987,12,1.0
45411,5538995,28,1.0
45412,5539001,45,0.7
45413,5539005,93,1.0
45414,5539020,81,1.0
45415,5539024,19,1.0
45416,5539029,29,1.0
45417,5539038,14,1.0
45418,5539054,98,1.0
45419,5539068,25,1.0
45420,5539074,45,1.0
45421,5539075,29,1.0
45422,5539092,52,1.0
45423,5539096,73,1.0
45424,5539101,32,0.700000000001108
45425,5539107,96,1.0
45426,5539110,73,1.0
45427,5539121,44,1.0
45428,5539128,13,0.72
45429,5539130,44,1.0
45430,5539134,47,1.0
45431,5539141,21,1.0
45432,5539149,59,1.0
45433,5539154,25,0.999999999999507
45434,5539163,95,1.0
45435,5539167,27,0.999999999999999
45436,5539193,12,1.0
45437,5539437,97,1.0
45438,5539503,96,1.0
45439,5539755,36,1.0
45441,5540010,25,1.0
45442,5540072,60,1.0
45443,5540099,11,1.0
45448,5540278,87,1.0
45450,5540294,96,1.0
45451,5540298,99,1.0
45452,5540321,12,1.0
45453,5540332,99,1.0
45454,5540347,18,1.0
45455,5540405,27,1.0
45456,5540419,18,1.0
45457,5540465,11,1.0
45458,5540488,37,1.0
45459,5540642,73,1.0
45460,5540649,12,0.984038260628554
45461,5540667,92,1.0
45464,5540925,99,1.0
45465,5541162,12,0.999999999999993
45466,5541295,12,1.0
45467,5541302,100,1.0
45468,5541322,100,1.0
45471,5541621,19,1.0
45473,5541643,19,1.0
45474,5541648,13,1.0
45475,5541739,98,1.0
45476,5541947,57,1.0
45478,5542277,12,1.0
45479,5543531,64,0.999999995957139
45480,5543723,93,1.0
45481,5543737,13,0.710000000000263
45482,5543788,66,1.0
45483,5544043,27,0.99999999999995
45484,5544059,57,1.0
45487,5544186,95,1.0
45488,5544191,89,1.0
45489,5544195,20,1.0
45490,5544197,22,1.0
45491,5544198,101,1.0
45492,5544210,98,1.0
45494,5544213,95,1.0
45496,5544222,11,1.0
45497,5544228,27,1.0
45498,5544252,95,1.0
45499,5544255,14,1.0
45500,5544257,17,1.0
45501,5544259,36,1.0
45502,5544263,89,1.0
45503,5544268,88,1.0
45504,5544278,14,1.0
45505,5544279,16,1.0
45507,5544285,13,1.0
45508,5544296,89,1.0
45509,5544303,91,1.0
45510,5544309,17,0.999999999999642
45512,5544315,17,1.0
45513,5544328,90,1.0
45514,5544347,92,1.0
